rating_value,rating_title,atuthor_name,rating_time,Value_1,Technology,Interior,Exterior_Design,Build_Quality,Reliability,Safety,Performance,Comfort,Value_2,Fun_To_Drive,reviews,pros,cons
4.375,Great Car at Great Price,KzooFan ,10/01/2009,,,4,5,4,5,,4,5,4,4,"This is the second Galant I have owned (previously had 2003 with 95,000 miles and that was a great car). Have had this 2009 ES for one month and have put 2,000 miles on it so far. Not a problem, not a strange noise, nothing. Very nice car. Great styling. Nice to have something a little different than everyone else has. Nice ride, love that ABS is standard. Comfortable seats. Very roomy. Very pleased so far.","Comfortable, love the satin mesai color (kind of changes from gray to blue to green depending on the light). Love the safety features and warranty, just in case.","Don't care for the dash (will probably be a dust collector). Wish it had a second power outlet, but not a big deal. Feel like it should have a fifth- gear, but not a big deal there either. Nice car, good price."
4.25,"Overall, Love It!",GrandTurk ,09/22/2009,,,4,4,4,5,,4,4,4,5,"I bought this car new one month ago and enjoy the ride to work everyday (city driving).  My 6'3"" tall but lean body build fits into the drivers seat with just enough headroom.  The ride is a tad noisy from the engine, particularly with the high rpm's upon acceleration, but not so much to be bothersome.  I don't care about the ""plastic"" interior comments from some of the reviewers.  I care more about the small side-view mirrors and wonder why nobody has mentioned this.  Also, the turning radius leaves a lot to be desired.  Why can't I turn into tight parking spots? The trunk is roomy.  The rear passenger space is roomy for a small car.  The good crash test performance gives you confidence.","Attractive, sporty look.  Zips around town and pulls out onto the highway nicely (for a 4-cyl).  Adequate gas mileage.  Nice sound system.  Good handling on winding roads.  Confident, low-to-the-ground  feel of the road. Fog lights.  Roomy enough for occasional 5-passengers.","Turning radius is terrible.  Steering maxes out when you need to cut the wheels tighter.  You have to do multi-point parking maneuvers. Side-view mirrors are too small, making visibility with mirrors poor.  Door handles have cheap feel to them."
5,Good contender,yubilo ,09/20/2009,,,5,5,5,5,,5,5,5,5,"This is my first Mitsu. Ive been driving it for about 2 months now in summer weather on both city and highway. Im combining about 25 MPG on 91 octane gas, which I think is great due to the elements. The car feels sturdy and 2.4 MIVEC engine picks up well on sportronic mode. It has a roomy interior and comfortable front and back seats. The controls are well laid out for easy access on the go. It comes with high performance all season tires which comes handy on the east coast changing seasons. This car is great buy! Everything sums up to a comfortable, reliable, spacious, sporty fun vehicle to drive. I would recommended this vehicle to a small to mid size family looking for a 4 door sedan. ","Ive got the leather, sun and sound package on the base model. The 8 speaker sound is exceptional responsive. The heated seats, side mirrors and dimming rear view mirror are some of the features that I enjoy the most. Its SOCH MIVEC engine proves awesome low end torque and HP for a great drive!","Somewhat better feel for the interior materials, auxiliary port, and  a manual transmission option will do for me! "
3.125,It's just OK,Chuck ,09/14/2009,,,3,4,4,4,,3,2,2,3,"Mitsubishi did a good job on the rear end of the 09, but hardly did anything to the front. The Sports Edition that I have does have the chrome top to the grill and darkened headlights but that's it. Its ok on gas and ok on comfort. On a recent trip, my backside really got sore so I assume the seats could have been made better. I do not like the waffle like dash, I can already see where dust settles on it. When in idle, you can't turn the headlights off, like when you're waiting for someone. To me that's irritating. There is not an accessory adapter in the console like the prior years did. Engine is very noisy compared to my 08 Camry, and the doors sound tinny compared to the Camry.",Rear of the car. ,"Availability to turn off the headlights at idle time. Put the accessory adapter back in the console like the prior years had. Do something with the waffle dash. And have a 'real' white color to choose, not this dove white that everyone thinks is grey."
4.875,2009 Mitsubishi Galant Sport Edition,TornPrince013 ,08/02/2009,,,5,5,5,5,,5,5,4,5,This is a fantastic car!  I can't complain about anything at all.  I've never liked a car as much as I like this one; it's fierce!,"Rims, sunroof and seats are fantastic and it has a lot of ""get-up-and-go"" power.",NOTHING!
4.875,Value plus,princmd ,07/26/2009,,,5,5,5,5,,4,5,5,5,"I just picked mine up today. After you factor price, 10 yr 100000 mile warranty, then Toyota, Nissan and Honda just don't  make sense. So far, I've enjoyed driving it around. It's comfy and the 4 cylinder feels as good as any on the market. If you are in the market for a comfortable, modestly priced, long term family vehicle, not another run of the mil ""Camry"" like the neighbors, then buy this car.","I like the center dash, exterior design and wood grain accents. The stereo is pretty good and the seats are comfortable. I like the cloth seats in this car more so than Camry, Accord and Altima. The pearl white paint is classy. ","I-pod port should be standard. Interior materials are okay and you would not know any better until you sit in the Lancer. The wiper blades also should be better integrated to ""hide"" from view."
4.75,Fun Comfortable Reliable,funfolks ,06/05/2009,,,4,5,5,5,,5,5,4,5,This is our first Mitsubishi. It was a nice car at a great price at 0% financing. So far we are really enjoying it.,"Comfort, acceleration, style, feel.  Love sun roof. Audio system is wonderful. Don't use the GPS feature as we live in a small town, but can see where that would be helpful in a bigger metropolitan area. Overall, we give the Galant Sport V6 an ""A"". It's a real thrill to drive :-)","Better quality interior materials would be nice, as would a fold-down rear seat and stability control, however at this price it is still a remarkable deal. You get a lot for the money."
4.625,Ralliart,Ralliart ,06/03/2009,,,4,5,5,5,,4,5,4,5,Nice little sport tuned 4 door sedan.  Quick and responsive engine.  It possesses sporty exterior and interior look.  Very real on the streets.  Excellent car for your money and one of the best warranties for a sports car. ,Strong MIVEC engine.  Easy to use navigation system.  Excellent audio system (Rockford Fosgate).  Eye catching looks.,Convert engine from SOHC to DOHC for a smoother ride.  Convert 5 speed sportronic A/T to a 6 Speed automated M/T with steering paddle shifters.  Heavyweight for its class.  Add 15 hp and 5 lbs/ft of torque.  Improve on gas mileage.
5,The car drives like a dream,Victor ,04/28/2009,,,5,5,5,5,,5,5,5,5,The car drives like a dream. I cant think of anything that I don't like about this car - very sporty looking starting with the grill to the tail lights they look like the Lexus tail lights. As far as the engine - lots more power than the previous 4cyl plenty of power. I can't think of anything out there that can compare. Overall a very nice car for your money...,,
4.25,I Love my Ralliart!,Brett Gordon ,03/30/2009,,,3,4,4,5,,5,4,4,5,"The Galant Ralliart '09 is a very powerful and beautiful car; I love it. High points are acceleration, cruising power, sport leather seats, aluminum pedals, 20"" alum. alloy wheels, stereo system, GPS system with many additional (and helpful) applications. Low points include cheap plastic interior, VERY tight suspension system giving a bumpy (and noisy) ride, adjustable seat limitation set too high, rattling seat belt mechanism, over-sized tail lights, and the GPS DVD player in the trunk is set in a very poor location. However, the Pros far outweigh the Cons. As an all-around sport edition of a mid-size car, I'm very pleased with it, but hopefully, the 2010 will address the low points.","Incredible acceleration; it takes off like a rocket in both automatic and manual shift combo. Leather seats, steering wheel, and shift. GPS system with extra features. Fuel economy. 3.8L MIVEC engine provide low RPM cruising power, gorgeous stereo system with Serius Satellite, and truck space. ",Total redesign of the interior - get rid of the plastic! Improve sound proofing to neutralize excessive road noise. Improve suspension system to give it a smoother ride. Lower the driver seat limitation for tall people. Give the Ralliart a more sporty exterior design - it's still too tame for the $.
4.625,Pleasantly Surprised,zjdewitz ,03/27/2009,,,5,5,4,5,,5,4,4,5,"Before I test drive my Galant, I had preconceived notions about the Mitsubishi brand. I'd always heard that they were unreliable, underpowered, and boring. But, once I put my foot on the gas, all of that flew out the window. The 2.4L has plenty of power, and has more pickup than my previous car, a 1999 Saab 9-3 turbo, even though it has less horsepower.  The Galant rides perfectly on the highway, with some wind noise that some of my other cars didn't have. But, it handles better than I could have expected. Braking, accelerating, and cruising are all top notch.","Lots of head room and leg room, good sized trunk, good fuel economy, and mp3 CD player with good sounding speakers.","I would have liked to have seen more standard options, like fog lights, seat warmers, and a sunroof. Also, the radio doesn't get the best FM radio reception."
4.875,First new car,Amanda ,03/01/2009,,,5,5,5,5,,5,5,4,5,"After 3 used cars, the 09 Galant became my first new one and I love it! I came out of a 98 Galant and what a difference.  I've racked up over 12000 miles in 5 months so I have a good feel for all aspects of the car's performance.  I could nitpick and agree about the lower quality plastic interior and stuff, but that's not what I rely on to get me around town. The interior is driver friendly, spacious, and comfortable in any type climate.  It pulls well going up mountains, downshifts nicely in bad weather and has smooth acceleration.  I would wish for a few more horses on those short on ramps, but otherwise, it has plenty of get up and go.","I love the sunroof and heated seats!  I wasn't too keen on the sport wheels, but when my friends told me how sharp they looked I decided to keep them.  I also really like the overall body design.  It tickles me to see people's faces when I tell them it's not a Lexus.","Perhaps better quality interior components and more user friendly cupholders; other than that, none!"
4.375,Happy so far,RocGalant ,01/08/2009,,,3,4,4,5,,5,5,4,5,"I bought this car w/ 16mi. on the odo. And put just under 2k to so far. I really like the front grille and tail lights for 09. I'm about 6'1"" and it fits me perfectly. I had a 02 Eclipse and 00 Linc Continental. This Galant is perfectly wedged between those cars in terms of performance, ride quality, features, gas mileage and size. The Galant gets me from A to B with good sound from the 140w system, decent pep when passing hwys, great safety features.","Look for 09. Ton of safety features. Sound system is adequate (140w, 6 speakers with the Sport package). Reserved int and ext but different enough to stand apart from the other mid-size sedans.","Trunk and cabin storage is a bit limited. $200 for the iPod adapter?! As the editors review suggests, maybe Mitsu can use nicer int plastics. It doesn't bother me but to be a stickler, I'll point it out."
5,Best Galant ever!,Big Buse ,12/28/2008,,,5,5,5,5,,5,5,5,5,"The whole experience of the 2009 V6 sport is extraordinary! Extremely smooth ride, and when take off power is needed, it is definitely there! Very classy and luxurious look with its leather interior and sun/moon roof. Definitely puts my old 2007 to shame. Look out US and Euro competitors... you have a big problem on your hands.","6 months free Sirius radio, and the Rockford audio system is a great addition, and of course the smooth sound of the powerful V6 engine.","Nice 18"" aluminum-alloy rims, but they could be a little more sporty... less bland"
4.875,Mitsubishi wins again,Kenneth ,11/30/2008,,,5,5,5,5,,5,5,4,5,"I just returned a Mitsubishi Galant ES '07 and was looking for a new car in or about the same price range. There really was no contest, Mitsubishi wins again. I purchased the 2009 Galant Sports edition 4 cylinder model. I am a big guy and have plenty of room anywhere in the car. The trunk space is huge. There are plenty of comfort features, heated leather seats, tire pressure. This model drives like a 6 cylinder and feels very sporty and has a comfortable sedan feel at the same time. The Galant is very reliable. For the money I feel this is a winner all the way.","I love the sound system, heated leather seats, the room and comfort. I also love the drivability and the feel of the car. The car drives like a dream and is very reliable, with a great warranty to go with it.",There are a few quirks I would like to see changed or improved upon. There is no gas locking feature for the gas door. The mirrors can be a little bigger and maybe movable for parking. The plastic by the doors scratch easily. The gas mileage can be better. Overall I am very happy. It's a winner.
5,Best buy in class,Best Buy ,09/15/2008,,,5,5,5,5,,5,5,5,5,"I looked at the Camry because of styling, but after driving it I could feel the car felt more like a GM than a Toyota.  I then looked at the new Accord and was overall impressed with the car, except for the comfort of the vehicle and ease of access to the controls.  I even looked at Nissan which I said I'd never do again.  The plastic interior still needs major improvement.  Finally I figured I would look at the Mitsubishi Galant.  The sport edition pulled  me right in and for a 4 cylinder it has PLENTY pep.  The handling is great and the car is extremely comfortable.  Even the interior is top notch.  I love my Galant.  Toyota just lost another loyal customer and Mitsubishi gained a new one!","Mivec engine, handling, comfort and gas mileage.  Getting 35 MPG!",Mitsubishi needs to offer a body kit for this car like the Eclipse.  That is what I loved about the Toyota Camry SE styling.  All in all it's still very sharp!
5,In time for 09!,mRmill05 ,07/21/2008,,,5,5,5,5,,5,5,5,5,"My wife and I are repeat offenders!  Just traded in our 04' for this new 09. Its a great buy, new body style, sporty shifter. The engine is more quiet.                  ","rear design , moon roof w/bug deflector heated seats radio controls on back of steering wheel instead of the front!",Lots of factory defects ! gas mph. 
4.25,Nice little cruiser,Jetman ,07/03/2008,,,4,5,4,5,,3,4,4,5,"Overall the outer styling is top notch. The interior is nice but leaves room for improvement. The plastics are cheap and that cheapness is everywhere. The plastic scratches very very easily. My car has 4000 miles and looks like it has 50,000. It has only one 12 V adapter. Cup holders are way to far back, seat heater buttons are in a horrible location. The car runs and drives great with the 4cyl motor. This motor does take a bit to rev up but then the power kicks in. By no means is this car fast from the stop, if you want that get that Raliart model. I have already had the turn signal break and the rubber on the brake pedal fall off ( warranty items). The gas mileage is not that great in town.","Heated seats, Stereo system, reliability","To much cheap plastics, much needed upgrades to the materials. Leather seats don't even smell or feel like leather. Stereo controls have very small display and no artist name on Sirius stations. Dashboard/Door panel material is like sandpaper and attracts stuff like a lint roller. Larger mirrors."
4.625,Pleased as punch,orotunds ,06/30/2008,,,5,5,2,5,,5,5,5,5,"Having driven many different rental vehicles in the past two years, I had a good idea of what I wanted, and didn't want, in the vehicle I was buying. The 2009 Sports Galant from Mitsubishi motors is a great sedan with a moderate price. It reminds me of the Hyundai Azera but it costs several thousand dollars less. The 4 cylinder has good get up and go, and it accelerates quickly. The car handles well and the ride is very smooth. The car has a big trunk with the option of gaining more length by accessing the back seat interior. The car is the new canyon beige color and the exterior and interior is stylish. I am very satisfied with the car, and  would have paid even more for it if I had to","sun roof, instrument cluster panel, ",glass holder is  cheap plastic and doesn't match the rest of the design
5,Ralliart Fun,Wayne ,02/15/2008,,,5,5,5,5,,5,5,5,5,"We owned a Mitsubishi Diamante VRX 03 model and were looking to replace it after 5 years of trouble free driving, and found out the Diamante was discontinued. The other car makes were all test driven and some stood out more than others, like the Passat and Maxima sedans, and then my wife and I drove the 09 Gallant Ralliart. Well it rekindled our love for Mitsubishi with the build quality in the car plus the wonderful 258 horsepower 3.8 MIVEC engine and sport shift automatic transmission. All we can say is we recieved more for our money and fun for our dollar!","Engine, transmission, new body style, projector headlamps, interior comfort and room, 360 watt 6cd satellite stereo system, heated seats, nice wheels and goodyears with tire pressure monitors.",None @ this time.
5,Great job!,John ,02/13/2008,,,5,5,5,5,,5,5,5,5,"Although Mitsubishi only made slight changes to the 2009 Galant, they seemed to pick the best features to improve.  The ride is smoother and quieter.  The new sport fabric seat is very comfortable and they even have power and 2-part heated fabric seats.  They did away with the cheap plastic console and it look very tastefully elegant.  A+ overall!","The seats and the interior, plus the tail lights look similar to the current trend.",Need bluetooth and the 30 gig hard drive navi system that they offer on the Lancer.
