rating_value,rating_title,atuthor_name,rating_time,Value_1,Technology,Interior,Exterior_Design,Build_Quality,Reliability,Safety,Performance,Comfort,Value_2,Fun_To_Drive,reviews,pros,cons
5,Fun on Wheels,Hallockg ,08/23/2009,,,5,5,5,5,,5,5,5,5,"I have had my Mini Cooper Hardtop for about a month now, and I honestly have to say without question it's THE most fun c.ar I've ever had (and I have owned a Firebird and a Camaro). I learned early that I have to be careful....once I was driving down a 35 mph street, and was shocked when I realized I was actually doing 89 mph!! Fuel economy is remarkable, and its extrior looks turns heads on the road.","As Edmund's says, it truly is a ""go-kart on steroids"".",The automatic transmission is not the smoothest when shifting.
,,,,,,,,,,,,,,,,,
5,It is a blast!,Joe G. ,08/22/2009,,,5,5,5,5,,5,5,5,5,"I never thought that I would be impulsive and simply buy it because I had driven one during a trip to Europe.  I have a Porsche Carrera 4 in my garage, and I find myself picking-up the keys to my mini more often than not.  It drives like a dream: It hugs the road like the best, it is roomier than the expensive german brother, and it gives me 35 miles per gallon on the freeway. People complain about a small trunk space: They should buy an SUV.  I play golf often and my clubs fit in the back with the rear sits down. If you want fun, reliable transportation, and great gas mileage: Buy a Mini-cooper S.  If you don't like it, no problem you'll be able to seel it for almost as much as you paid.",,
,,,,,,,,,,,,,,,,,
4.5,I love this car,streetracer2 ,08/19/2009,,,5,3,4,5,,5,4,5,5,"This car has a Nice go cart feel but I think there should be a little more power. The exterior design is probably the worst thing about it, I don't think its bad but most of the people I ask say it looks like a clown car or some weird like that but I like it.",I really like the handing and fun factor on this car it really makes me fell like im in a race car. A other thing is the interior design its so cool its like nothing iv ever seen before. ,they should definitely ad way more power like mady buy 50 so it would be at around 200 that sounds like a good number to me.One other thing they should change is the exterior design to make it appeal to more people.
,,,,,,,,,,,,,,,,,
5,one happy 18 year old daughter,mike ,08/18/2009,,,5,5,5,5,,5,5,5,5,I wanted safe but cute cool but with some get up and go and let me tell you I test drove a lot of cars in this price range and nothing even came close. The way it handled the looks you get when you roll up in a crowd. Great gas miliage. I got her the automatic in pepper White and she loves it! As a father I feel at ease when she is in her mini. A great car! Parents if you are looking to hook up the kid with a safe and cool looking ride just go test drive the mini and you will get one too trust me. My daughter still asks me is this mini really mine?,"hands free phone a must, automatic ez to drive,i-pod hook-up.",none that i can think of
,,,,,,,,,,,,,,,,,
5,Fun & Fast Plus You Save Gas,Leeroy Jenkins ,08/15/2009,,,5,5,5,5,,5,5,5,5,I drive 65 miles round trip to work and home.  The Mini S is getting 34MPG and that is a combo of city traffic and HWY!!!  It really wants to go and I mean fast!  It's the best car that I have ever owned.  ,The power & the MPG,Mulching Blade attachment to clear through the slow cars!!!
,,,,,,,,,,,,,,,,,
5,replacement for my 911,hellfire ,08/14/2009,,,5,5,5,5,,5,5,5,5,"No it's not a 911, but it is surprisingly more fun. The quirky character starts with the handling and interior, and goes all the way to the company propaganda (love the 'always open' mantra and the crazy ads that go with it). I can pull more g's in the corners than i could with my 911 or boxster even on stock suspension & tires (love the incredulous look as i pass them on the curvy on-ramps).  incredibly easy to manage the manual transmission - heel-toe downshifts are easy, rev-matching is much easier than the supercharged minis.  averaging 29MPG with spirited driving+some stopngo.","there's an ineffable fun quality that has made me take more pointless rides in this car than any other i've driven, including 911's, turbos, mercedes, etc. it's the combo of handling, transmission and pep. surprisingly good exhaust note. hill holder takes drama out of hillstarts. great mileage too!",stock suspension lends itself to torque steer and skittish over bumps - lowering+tighter suspension helps. shifter throw a little long (nothing $150 short shift kit won't fix). 
,,,,,,,,,,,,,,,,,
4.25,"A decent car, but not that great overall",natenate ,08/09/2009,,,5,5,4,4,,4,3,5,4,"Hi, I bought 2009 mini cooper S in late November. When I first bought it I loved the way it looks and the tightness of feel it gives when you drive. I now have about 16,000 miles on it, and had no single problem with a car so far. One thing I am very dissatisfied is this car tends to jerk occasionally when you press the gas gently. Seriously. Also even though I've heard model S has so much power and accelerates fast, I absolutely disagree. It really does not accelerate that fast from stop to 60 or accelerating while going. On the freeway, I always have hard time trying to cut other cars off without using sports mode. Even with sports mode, this car just does not accelerate that fast.",Cute exterior and interior design. Dual sun roof. Decent handling. ,"More quick response, more power, no jerking please. "
,,,,,,,,,,,,,,,,,
5,The MINI is so fun to drive,H&H ,08/02/2009,,,5,5,5,5,,5,5,5,5,"This car is a birthday gift for my wife. She loves it very much. The car is very reliable, nothing wrong so far. The fuel efficiency is excellent. This car is very fun to drive, you will enjoy the driving. The MINI drivers are friendly, they smile to each other on the road. The car is small, but it runs very fast, you can easily reach 70mph on highway.","Design, fuel efficiency, fun to drive, MINI people and club, etc.",Sound quality in audio system.
,,,,,,,,,,,,,,,,,
5,Love it!,Liz Cook ,07/20/2009,,,5,5,5,5,,5,5,5,5,"Just got my Mini yesterday, after doing months of research on several compact cars. The minute I test drove the Mini, I was sold. It is good looking, fun to drive and ""just me"". I am hoping it lives up to my expectations, but so far...it is everything I wanted! I got the red with white top and white bonnet stripes. CUTE!!!!","It fits me perfectly...small enough that I feel in control, yet big enough to fit my needs. I love the way it handles...and I really like the radio features that list the station, singer and name of the tune..I've never seen that before!",
,,,,,,,,,,,,,,,,,
4.375,"Despite the faults, my favorite car ever",Rob ,07/01/2009,,,3,5,4,5,,5,4,4,5,"I've never had more fun in a car than in my MINI JCW.  It pulls hard from 2500-5000 RPMs, corners like no other, brakes instantly, and looks outstanding (mine's dark grey with a black roof). It's nice to be the envy of everyone on the road, especially others driving a Cooper or Cooper S. In fact, the sense of community with other MINI drivers is one of my favorite aspects of the car.  I was fortunate enough to be in a financial situation where I could afford the JCW, and the slight performance increase (and I mean slight - it's not much) and exclusivity factor made the extra money worth it.  HOWEVER, for anyone more sensible than I, the Cooper S is plenty fun and very much less expensive","The exhaust note is perfect, the exterior is gorgeous, its handling is unparalleled, the acceleration is blindingly quick, and the waves from other MINI owners are awesome, but when I walk outside tired and grumpy every morning and re-realize I commute in this car, my day becomes infinitely better.","Interior is somewhat cheezy, base stereo is underpowered, there are some annoying rattles inside, the sunroof shade doesn't block enough light, and scrolling through artists on the integrated iPod adapter takes WAY too long if you have even a moderate amount of music.  Much too expensive also."
,,,,,,,,,,,,,,,,,
