rating_value,rating_title,atuthor_name,rating_time,Value_1,Technology,Interior,Exterior_Design,Build_Quality,Reliability,Safety,Performance,Comfort,Value_2,Fun_To_Drive,reviews,pros,cons
3.875,Not  bad for the money,docsbw ,04/12/2012,,,4,5,3,4,,4,4,3,4,"This car hauls me up over a 9000 ft summit at 70 mph, granted it is singing for all its worth but it gets the job done. 32 mpg highway. Handles well. Has some cheap stuff like drink holder and hood release, gas cap and interior plastic parts. It was thousands cheaper than the stripped toyota and we have cruise, tilt power everything and on star. Overall its ok 3 out of 5. Has had some issues with front end and ate a set of tires in 20k miles. It is a inexpensive economy car, not a caddy. If I had the extra 4k I would buy the toyota but then you start getting into a lot more money higher payments etc for ECONOMY. ","Room enough for a
6-4 280 pounder.
Gets around in traffic well.",Well a little more power unless it sacrifices economy which it will almost for sure.
2.375,Aveo Manual shift,powen1 ,01/04/2012,,,2,3,1,2,,3,2,3,3," You must have a dealer change the oil & filter as the clutch assembly is wedged against the filter housing. It is absurd. After a year finally got a dealer tech. to admit is was a poor design from chevy & they stopped making such. However, chevy never told us about this problem or did a recall.Also the dealers now tell us that they only can change the oil as the whole clutch assembly must be dropped and the filter itself cost extra. Also there is always residual oil drops from the change and the burning smell in the engine. Our idea was to have an inexpensive & easily maintained car, which it is not, it is just cheap! We have received NO satisfaction from the dealers.",,
2.25,"buy a bike. it will save you gas, money, and your life...",xoamandapanda ,12/17/2011,,,3,4,2,1,,1,2,2,3,"I had been driving a 1997 Ford Taurus which randomly broke down on the road and I needed something safer than that, so we bought this car. Last night, I was in a horrendous car accident. The entire front of my car was taken off even at 7 mph (an Acura MDX slammed into me- not my fault). I was not hurt and neither was my passenger. My airbags did not deploy and Onstar never called. I called to complain to Chevy and all they could do was say I wasn't hit in the right spot for the air bags to deploy. The pick up is garbage and I am often beeped at for not being able to accelerate. I also get about 16-18 mpg city. I use a gallon of gas each day going 20 miles. I will NEVER buy another Chevy. ",I can fit into small parking spaces.,"This car needs a serious amount of work, and from what I have seen with the Sonic, the Sonic is no better. It needs better pick up (the Sonic offers 138 horsepower- that's a joke for a 'turbocharged' car especially when the Aveo only has 107), air bags that actually work, and cup holders in a place where I can actually insert a cup."
2.5,Many Problems with my car,kathrynm ,10/05/2011,,,3,4,1,1,,2,4,1,4,"Car broke down every day for three months. I was taking bus because my new car stalled five-six times every hour...on freeways and bridges, all the time.Finally, problem: Oxygen Sensor. Month 2: Windshield cracked bottom to top. Month three: Sway bar kept creaking like a 40 year old clunker.They have re-greased it four times and I still get the same story.just needs grease (every three-four weeks).Rear passenger windows don't roll up...inside is now wet and moldy.Driver floor mat keeps getting caught in clutch pedal. Stereo stopped working. Interior light does not work.Ignition problem.Takes four to five tries...four bent keys...have to twist steering wheel and wiggle.I am sad.","It is a peppy little car and I loved it when I bought it.
Unfortunately, I am no longer in love with it.
","There is so many problems with this car I almost wish they'd recall it it.
"
1.25,AVOID! ANY OTHER CAR WOULD BE BETTER!,aveosucks ,09/27/2011,,,1,1,1,1,,1,2,1,2,"Good: Cute and has onstar and XM.Bad: Having the Aveo5 for not even 2 years, if I added up all the repairs (warranty or not) they would exceed the cost of the car. Cheap if you can't afford ANY other subcompact but built only to drive to the store and back. Car was in for repairs within 48 hours of purchase. Suggestion: buy a LENGTHY and comprehensive warranty, you'll need it!","OnStar and XM radio, more costs into this car. 
0% interest for 72 months.
Great AC in Florida!","Even though it costs more, look at a Honda Fit. The costs I've put into repairs would make the monthly payment on a Fit cheaper!

Aveo is made of poor quality and backed by dealerships and GM who will not admit there are HUGE problems with this car (see the Forum on the Aveo for the tons of issues). 

Improvements would be to listen to the owners and hire more supervisors at GM customer service (as there are never any around...)"
1.5,piece of junk,martin71 ,07/31/2011,,,2,2,1,1,,1,3,1,1,"I bought this car new in 2009, I use to but toyota, but I thought I'd give them a chance. It was the biggest mistake I have ever done. Right now I am under the lemon law. Engine keeps missfiring. just had worked on again, Chevy said that they would compensate me for my problems, but when I asked the to give me a 2 year extended warrenty. They said no the best they could is give me is free maintence for a year. Wow free oil changes. Way to go Chevy, thats how you take care off your customers. Once this car is paid off, I will dump it fast. Will be going back to Toyota.",None,Don't get a Chevy
2,Already want to trade in after only 3 months.,bkm89 ,04/03/2011,,,2,3,1,3,,1,3,2,1,"Three months ago I traded in my truck to find a car with better gas mileage. We found an aveo. My parents really liked it, and the dealer(my fathers cousin) also told us it was a very good car.Not the case. I have no good things to say. The gas mileage is nowhere near the expected I get no better than 25, and all my driving is highway or back roads. Not good in the snow even with studded directionals. The heater makes a ticking noise, very loud especially on highway. Radio cuts out when you turn on the rear window defrost.Whistling noise if you hit 60mph sometimes lower than that.Looks and feels cheaply made inside. Doesn't meet my expectations worst car I've owned.","The only thing I like about this car was the trunk space.
I moved out of my dorm and only needed one trip.","Make parts easier to get.
We had to order everything just to change the oil.
Even the tires were an oddball size. To get the gas mileage that was stated. My fiances car is said to get in the upper 30s per gallon and he easily gets 40 to 42. Our cars are the same year. Guess I should have bought a toyota since an Aveo isn't even American made after all."
2.25,What a mess!!,markg13 ,01/05/2011,,,4,3,2,1,,1,3,2,2,"Always drove Chevys, this may be my last! Going back to dealer again for same reason within 2 mnths, do I blame the dealer or the crappy car? Creaks and groans from the frame/bodywork within first week of purchase, mileage nowhere near advertised levels, rides like a covered wagon on the Oregon Trail, about as peppy as a lawn mower (and as quiet as one!); nice interior, though. Is this GM's idea of a joke? Is this how you re-build trust in a company that almost went belly-up? I realize this car came from subsidiary in S. Korea, that doesnt excuse shoddy execution/quality. Beware!!",,
2.375,Disappointing but...,ScootsG8 ,11/26/2010,,,2,3,3,3,,1,2,3,2,"I bought my Aveo5LT in August of '09 after getting a job an hour from home.  I drive rural highways nearly all the way.  A 15mph wind makes it unnerving and a 25 mph wind makes it downright scary.  Being in MN, it's difficult to get around in snow with the small tires and short clearance.  I'm averaging 31 mpg on the highway and that's not enough.  It's loud, not really well-built and to be honest, it's easy to imagine heavy damage meeting anything larger than a mailbox, should you get in an accident.  The oil filters are spendy.  Suzuki builds the for Chevrolet.  The only saving grace of the Aveo is the room.  I'm 6'3"" and have no issues with headroom in the car.  Value is so-so.",Headroom.  Good visibility.,Lighten the internal parts of the engine to develop some quicker power. Quiet it down.  Have Holden build it instead of Suzuki.
2.5,"Same problem, 4 times in 3 weeks",sunshine ,11/21/2010,,,4,4,1,1,,2,3,4,1,"the acceleration is not very good however,the good fuel economy makes up for it.  i have owned this car just under a year now and recently have been having problems with the car.  They keep fixing it but 2 days later it breaks again.  tomorrow will be the fourth time in less than three weeks that i will be taking it into the dealership.  other than this, i love the car, but i guess you get what you pay for! Cheap price means cheap quality","i love the Yellow color i got. and i love how despite how small it may look, the inside is very spacious and will comfortably fit everyone",QUALITY
4,Not bad for the PRICE!,Roy ,10/14/2010,,,4,5,4,4,,4,4,3,4,"Good car for a beginner because it is small.  Easy to park and handle.  Under the hood isn't hard to work on.  This is NOT a high $$ vehicle so no it doesn't have some of the things a pricier model has, but for the price you pay it's a pretty good car. For under $10,000, I bought this car new, I think it was worth the price. ","Favorites about the car, I like the looks.","Improvement: Tire pressure light, cruise control and air conditioner did stop working for awhile."
4.625,A bit too pricey,Elwapo72 ,09/20/2010,,,4,4,4,5,,5,5,5,5,I have had my Chevy Aveo for about 1 year now.  I haven't had any major problems.  The very first problem I had was that the Onstar wasn't working.  Second problem I am still having is that at times it will not start.  I usually have to wait about a minute or two then try again and it usually starts.  The other thing is how hard it is to find oil filters for it.  Sometimes the filters are a little pricey.,"Even though it is a small vehicle I like the room i have inside.  I am 5'9"" and weight over 250 lbs and I fit comfy especially on long trips.  the gas mileage is pretty good also.",They need to make servicing the vehicle yourself more easy.  Other than that it is an ok car.
1.5,A BIG mistake!,Connie ,09/20/2010,,,1,3,1,1,,1,1,3,1,"Such a disappointment!  I owned it for 6 months & traded it in.  Blows all over the road on a windy day, can't imagine how bad it blows around in the winter months.  Loses all power going up a hill - by the time you get to the top you could walk faster.  Low tire pressure light keeps coming on even though pressure is right.  Radio is poor.  Cup holder is a joke.  All in all just feels junky.","I like the body shape & color I had, blue moon.",Heavier weight & more power.
2.5,Don't do it,Jenn ,08/11/2010,,,2,1,1,3,,3,4,4,2,"I got this car when I turned 16 as my first car. I've never hated anything more than this! Truth be told, I've wrecked it twice but in both the wrecks the air bags DIDN'T deploy and onstar didn't come on. It's extremely hard to see long distances at night and when it shifts you feel it. My dad paid $16,200 after ttl and he regret paying more than $10,000. This car is HORRIBLE",The spoiler and sound system,Take this piece of crap off the market!
4.125,A LOT of car for the money,Johnny ,07/30/2010,,,4,4,5,5,,3,4,4,4,"The Aveo is not a Mercedes --we all know that.  It also costs a fraction of what a Mercedes costs, and thousands of dollars less than a similarly equipped Honda, Toyota, Kia or Nissan.  Frankly, I don't see the value in spending a lot more money for Honda or Toyota badging.  This car is roomy, comfortable, very reliable, cheap to operate, and has a good ride.  I could not be more pleased with a car that cost me $10,999 + tax that has air conditioning, a great stereo with MP3 connectivity, and even a rear spoiler.  Get one.  You won't regret it.","Fuel mileage, ride, comfort, space, looks.",A little more pep in the engine.
2.25,"Aveo, what a mistake.  ",roadkilled680 ,07/17/2010,,,5,3,2,1,,1,4,1,1,Where do I start? There's so much wrong. It started with the accelerator being wired backwards. When you step down on the gas it stops when you let up it goes. The engine sputters on acceleration. The trans grinds into 2nd gear. Gas mileage very poor 30 highway at best with 5 spd. Now the other day the engine just died and I couldn't get it going again. Bought brand new 09 gm will not accept any responsibility,interior is nice for a pile of crap. ,start over
2.375,Chevy let me down again.,Becky ,05/10/2010,,,3,3,1,3,,2,2,2,3,"Radio cant have duplicate stations or it will get stuck in a loop not allowing you to listen to your other preset stations. Mileage has never gone over 25 mpg. NOT power door locks. This is a crock! Keyless key is touchy & alarm goes off. Rear window locks at half way down. There should be an optional override feature to allow windows to go all the way down. Cup holders are a joke and poorly made. They wont open when its cold and theyre flimsy. After month old and dashboard, and back hatch rattles. Crappy windshield jets. Sprays stream vs., mist/spray. Low tire warning STAYS on even when over filled. Driver side window needed adjusting twice after 1 month, makes popping sound. ",Large cabin space,See above plus many more that I didn't have room for.
4.125,great value for little car.,tnt ,04/23/2010,,,3,5,4,4,,5,4,3,5,"When my wife first got it i called it a clown car becouse its looks so small, but its peppy and fun to drive. way more comfortable than you would think and the back seats are more comfortable than the other baby cars on the market. we tested most of them,exept the ford dont know why.could get better milage. bring back the geo metro.",wife and kids think its cute. seems much bigger inside.,better fuel economy  better cup holders.  make it even less expensive.
5,Nice little car,rallen ,04/14/2010,,,5,5,5,5,,5,5,5,5,I drive 115 miles round trip to work every day. I bought this car for the economy and because of the deal on it. I average 36 mpg. At 70 mph. The interior is very nice (LT). No rattles. Radio is very good. Changing the oil is easy once you get a 45 star bit and a 24meter socket for the filter. All in all a nice little car.,"Stereo(LT),Surprisingly nice quality interior(LT)",5 speed is slushy feeling.Ugly wheel covers. Engine noise is a bit loud...6 speed would help engine noise and improve economy.
3.125,new us cars what can they do!,jens arendttorp ,03/18/2010,,,3,2,3,3,,4,4,2,4,"29.8 mpg is all I can squeeze out of it; even with a lucas additive in the fuel; a good driving car; as good as a Toyota Prius maybe even better, but poor fuel economy compared to my old Toyota Tercel wagon with on-demand 4 wheel drive, which is handy during winter months",I don't know that there is anything favorite about any of these new cars; they are all steril in in appearance and functionality. The hip sway in the back deters from rear view visibility!,make a 4x4 on demand station wagon version
2.125,GAVE IT UP AFTER 10 MOS. ,LEON ,03/09/2010,,,2,3,1,1,,3,2,3,2,"After 10 mos and more rattles than my old 99 Chevy. I decided when the front end began to squeek and rattle when going over light dip and bump, I knew then with all the other rattle with the back seats and rear tire storage tire area, this vehicle wasn't going to be the car for me. Also the power wasn't the best even going up a incline such as a raised bridge incline and definately was not meant to mountain travel as I found out twice. Overall it's a South Korean made economy car, good gas mileage for flat road travel, cramped inside spacing, and the cup holder well, what were they thinking?. Tired of wind up cars and poor workmanship.",Good gas mileage.,Make an Amercian economy car in America. Move the cup holder somewhere it can be used.
4.5,not bad for a subcompact,BigRed614 ,03/03/2010,,,5,4,5,4,,4,4,5,5,"I traded in my suv durring cash for clunkers. I looked around a bit, then I went in to my local chevy dealer and asked for the cheapest car on the lot. They gave me the ""09 aveo manual hatchback. I have about 4-5 thousand miles on it so far, and this car is great. Gas mileage is great, about 25 city and 38-40 highway. The engine is what you expect, little car little engine, but it does the job, and will get over 100 mph (I tested that the 1st night I had it). Interior is pretty good, a little sparse, but comfy. The roof is high so even my tall friends will fit. Only issue I have w/ it is that all the windows have a tendency to fog up, even w/ the defrost on. But for under $200 a month, GREAT!","fuel economy, high roof so i won't hit my head, sound system, sunglass holder on the driver side","More powerful engine, better cup holders in the rear, better heating/cooling system"
2.5,Fire Hazard,Not Happy ,02/25/2010,,,3,4,2,1,,3,2,2,3,"I was getting ready to get on I-5 and my car died.  Coasted to the side of the road and hit the ON Star.  They said a tow truck was on its way (30 minutes). A state trooper stopped and told me to stay in the car but also said he smelled gasoline. I told him I had been trying to start it again but ""no go"".  When the tow driver showed up was told that the car was leaking gas.  When it got to the dealership on the truck, the gas went everywhere.  Attendant told me I could have been killed. Broken fuel rail. The dealer was notified and all he could say was""was there an impact""  no apology - but will give us one (1) free oil change- not bad for almost being killed.  GM customer service - zero!!",I like the color,Decent customer service - also OnStar never did acknowledge the fuel rail problem.  
4.5,So far So good,Jonathon Peterson ,02/25/2010,,,5,4,4,5,,5,4,5,4,"We hesitated to purchase a new vehicle since 1981 due to the huge drop in value.  The Aveo is a replacement for an ageing Subaru Justy being towed by our motor home.  First we were very surprised that the Aveo was not designed to be towed with drive wheels on the ground.  A tow dolly fixed the problem. The economy is right on the numbers with our 5 speed manual and keeping the speed under 60 mph.  At 75-80 we still average near 30 mpg.  Learn to drive the RPMs not the economy marks on the dash and you get reasonable power.  Handling is better than our old Metro, not as quick as the old Subaru, not near as fun (but a much better car) than our 1972 Honda 600.  So far, good value for the money ","Interior room and most of all the Price.  All in all, great value for the money.  I like a 5 speed transmission.  ","I see the plan is for better fender flares, and the lowpro tires would help. I miss a latch lock on the hatch back interior."
2.5,AVEO NOT USA MADE LIKE I WAS TOLD,LEON ,02/22/2010,,,1,3,2,3,,2,4,3,2,"Wanted to buy American to stimulate economy. Salesman agreed showed me the gas economical Aveo. After esearching and buying found is MADE IN SOUTH KOREA! No where in the reviews or paper workI read did it say Korean made. When hit slight bump or rut in road, hear popping noise at suspecsion area. Also when turn sharp. Gas mileage: 32- 34 best after 6 mos.Interior: design is fair but cheap plastic. Back fold down seats rattle when up normal. Body quality poor at best. All ready bumper peeling by trunk. For the price, buy Toyota. They tell truth.","Seats, ride.","Bumper quality needs not to peel in 8 months. Investigate why front end pops when hit bump or turn sharply. Dealer didn't find anything. Put ""Hold"" transmission button somewhere else. Check why fold down seats rattle when in up right position. Better metal-too thin."
4.75,Good little car,AveoOwner ,02/13/2010,,,5,5,4,5,,5,5,4,5,"We have owned this car since August (?) 2009 (we used cash for clunkers) and it was either this or an accent, glad we got this. We (luckily.. almost didn't.) got the manual. I have never driven an auto aveo, but I doubt it would be very much fun. The manual makes it a fairly quick little car, I beat a cobalt ss going UP a hill in a race :) Only problem I have is that I don't think I am getting 30mpg, maybe more like 25, however, I do drive a bit enthusiastically. The upgraded radio is a fairly good radio for being factory, people don't believe it's factory.","Radio, manual transmission",
2.375,A lemon,Molly ,02/09/2010,,,4,4,3,1,,1,4,1,1,"I purchased the car used with 25K miles.  I drove it 200 miles on the hwy and could only get my gas mileage average up to 24mpg.  Disappointing.  I could not get it to accelerate enough to merge with traffic.  Other motorists would honk and flash their lights because the vehicle would slow down traffic.  After 10 days of owning it, the check engine light came on during a snow blizzard in Minnesota and the vehicle decelerated to 5 miles per hour nearly causing a traffic accident.  This all happened without warning.  All of a sudden it seemed as though I was riding in a rocket ship.  The engine began to die as I turned the heat on and a cracking sound was heard from the motor. I got rid of it.","Very attractive dash.  Nice stereo.  Overall, attractive interior and exterior.  Very cute in appearance.  ",Very limited storage space.  No space for feet in the rear.  No trunk space.  No center compartment.  No cup holders.  No power and poor acceleration.  Does not deliver the promised gas mileage.  
2.5,You get what you pay for...,darren ,01/31/2010,,,4,3,2,1,,2,2,3,3,"I have had this car for about a year and I do highway commuting.  I have already put 50000km on the car, 90% of which are highway. I am not a hard driver. I get up to speed set the curse and go.  All the maintenance has been done by certified GM techs.  In 50000km...  I have have a knocking sound in my steering when I turn right.  My transmission is slipping in and out of fourth.  The HOLD mode turns on randomly  The car randomly down shifts  The seals around the door leak  I have had time where the car will not start  The radio always reset itself  The rear wiper was not receive fluid  The check engine light came on because it detected a issue with an O2 sensor..",,this should say suggested things to keep
3.875,"Good car, depending on your expectations",Thymeclock ,01/27/2010,,,4,5,5,5,,3,3,2,4,"The Aveo seemed far more comfortable and easier to drive than competitors. My wife LOVES the car! It's cute and it's fun to drive. There appears to be more negative bias toward this car than deserved. Test drive one and compare it to the Yaris, Fit, Rio, etc. for yourself. You may not need or want certain features others may offer. This was the right car for us, considering what we expect from it.","Easy enter and exit. Seating is high, visibility excellent. Exterior fit and finish is excellent.","VERY little storage space, no center console storage bin. Hatch has no remote release."
4.625,Great for under 12500!,My favorite! ,01/10/2010,,,5,4,5,5,,4,5,5,4,"Well I've had it for 5 months now and it has been a little champ! Of course its a little slow (I have the auto) but I get 26 city and about 33 highway. Its a nicely built car, I've had no rattles or problems like others have said. I have every feature except the leatherette seats. The only fault I really have with it is that I feel it could be either sportier with some engine tuning (maybe even raise mpgs?) but everything is good. I wish they would give the car a little more something with the styling outside ( I don't like the headlights on the aveo5). I would recommend this car to anyone on a budget!","Sunroof is nice. Ride and handling are at a decent balance. Standard spoiler is nice. A really nice radio, simple and strong.",Maybe some engine tuning. A little more stylish exterior.
3.625,"Nice car, depending on your expectations",BarkyDog ,01/08/2010,,,4,5,4,4,,2,4,2,4,"The Aveo seemed far more comfortable and easier to drive than competitors. I bought the Aveo for my wife for her local commuting to work without her having seen it or driven it beforehand. She absolutely LOVES the car! It's cute and it's fun to drive.  Don't judge the Aveo by what the (usually negative) ""experts"" reviews alone say. There appears to be more negative bias toward this car than deserved. Test drive one and compare it to the Yaris, Fit, Rio, etc. for yourself. You may not need or want certain features others may offer.  This was the right car for us, considering what we expect from it. We got it for less than the dealer invoice price, plus an additional $2000 off. ","Stainless steel exhaust. The interior is logical, easy to read controls and dash layout. Very easy to get in and out of. Seating is high, visibility is excellent. The seats are solid, supportive, and very adjustable. Exterior fit and finish are excellent  unexpectedly so for an inexpensive car.",There is VERY little glove box and interior storage space and no center console storage bin. The rear hatch has no remote release; the key must be used. Keys cost $150 per key to duplicate. Local (city) gas mileage is disappointing to many Aveo owners. We get 23 mpg in all city driving.
2.875,Should not have gotten,Pete ,01/04/2010,,,3,3,3,3,,2,2,3,4,The car is terrible in the wind at highway speeds and even worse in the snow.  Ride is very noisy.  I wish they had offered a buy back within 60 days of when I bought.,Good sound system ( you need it to cover the road and engine noise).,doors should lock when you put it into drive. Put better standard tires on the car.
4.625,Great Car AVEO 5,Bill ,12/23/2009,,,5,5,4,5,,4,4,5,5,The only problem I have with this car is some of sensors blink on when it gets really cold.  Otherwise I would suggest this ride for anyone.  Much roomier than what it looks like from the outside.  Thanks Chevy for putting out a great car.,,
