rating_value,rating_title,atuthor_name,rating_time,Value_1,Technology,Interior,Exterior_Design,Build_Quality,Reliability,Safety,Performance,Comfort,Value_2,Fun_To_Drive,reviews,pros,cons
4.625,Totally Happy,David Myers ,05/26/2010,,,4,5,5,5,,4,5,4,5,"This is my 8th car and is by far the most enjoyable car ownership experience I've  had. There is absolutely nothing to complain about with the car that I was not aware of when buying it --- the quality of workmanship throughout is excellent, everything is tight and works perfectly. There is only one thing I dislike about the car, and I knew about it upfront -- the solid axle in back and the consequent compromise in handling. That said, I get so much joy out of owning this vehicle, I can't imagine ever selling it. I LOVE IT!","The comfort, the sound, the overall feel, the looks. Tough to choose.",They've made the improvement in the 2010.
5,Turned a lifetime GM guy into a Ford guy,Mike S. ,01/23/2010,,,5,5,5,5,,5,5,5,5,"I have owned nothing but GM vehicles all my life. I don't know what GM was thinking with the new Camaro (yuk!) When Ford redesigned the Mustang in 2005, they had my attention. I finally ""flipped"" to Ford after comparing GM and Mopar offerings (I only purchase domestic vehicles - no imports for this guy!)and I could not be more pleased with my decision. I have the best of both worlds. The retro stlying of the sixties classics, but also the outstanding performance, handling, comfort, and reliability of a modern day vehicle. Not to mention, where else can you get this kind of car, brand new, with a V8, for 25K? Yes, the  interior has a lot of plastic, but what car does not nowadays?","Power. Manual trans. Surprisingly smooth and quiet ride, at least for this type of vehicle. Styling. I Have seen the 2010 offering. Although Ford has addressed the shortcomings noted in other reviews on the new model, I personally like the 2005-2009 model better. Shaker 500 audio system ROCKS!","Moot point. All addressed, or, in my opinion, over-addressed in the 2010 model. The Mustang was never intended to be a luxury car. It is a very well executed, affordable muscle car."
4.625,My 09,Nate ,01/19/2010,,,5,5,5,5,,4,4,4,5,"Very reliable car, Gas mileage isn't perect, but its a very stylish car and im really glad to have it. ",I really love the font of the dash board gauges as it resembles that of the first Mustang's from the 60's,"Mileage! No doubt about it that this car needs to have better milage. For something with only 210 horsepower, there should be better mileage. Thankfully the 2011 Mustang V6 and GT are expected to both have 6 more highway mpg's"
4.5,Another stang to the corral,stang68cs ,01/01/2010,,,4,5,4,4,,5,4,5,5,Opted for a basic model so I can build it the way I want. Great gas mileage-- been averaging 27mpg on highway! Very cheap interior--too much plastic and broken parts already!!! But you get what you paid for. Great acceleration for a V6. ,Exterior looks. Sound system.,Improve quality of plastic parts!
4.875,Ford GT Convertible 2009,MattB ,12/04/2009,,,5,5,5,5,,5,5,4,5,"An overall great car to drive and very, very fun.  Tons of power and very responsive steering. I also test drove a convertible BMW 330i which also was responsive and great to drive but the Mustang won out due to the lesser cost and greater power.  I have never owned a convertible but now I won't go back to a regular coupe.  I can't say enough good things about this car.","Handling, power, manual shift. I have the top down as often as possible since I live in California it is nearly every day even now in December!  Shaker stereo with Satellite radio and auxiliary input for phone and Ipod is also great!",None.  Gas mileage is not an issue if you but this car.  Leg room is limited in back but again is not bad for my smaller children.
4.375,My dream car,J.P. Lynch ,12/02/2009,,,4,5,4,5,,5,4,3,5,"Bought a 2008 V6, traded it in for the 45th anniversary 2009 GT. Mustang has always been in my blood and I've been wanting this car since it debuted in 2005. The 2009 has a cool 45th badge and mine comes with the GT appearance package. I love the retro style more than new 2010. So proud of this car. Amazing fun to drive. ADDICTIVE torque and super fast for the money. I always wished I had been young in the '60s, now being young in the new millenium feels pretty close! Great car great job Ford!","320 ft/lbs of torque!! Exhaust note. 45th anniversary badge. Fake, but plenty cool hood scoop. Manual transmission is great fun.",Better interior (which is addressed by 2010 models) Hood lamp for oil checks at night. 
4.375,tired of the bad 6cyl reviews,JohnnyVermin ,11/29/2009,,,5,5,4,5,,4,4,4,4,"I originally wanted to buy a Dodge Challenger the styling on those are far more superior, but with traction control and an upgraded stereo system yikes almost $25k, the Mustang has all that but was far more affordable at $17k. Ford really gives you more car for the dollar minus less hp, and the fact it has no independent rear suspension like its compettitor. Besides a slight sluggish response in overdrive i find myself only hitting the gas so often and the car smoothly driving itself. The performance is smile worthy and is far better than previous mustang 6 cyls but nothing too extreme, the car thrives on the highway, country roads and dry conditions, kinda fears backroads, rain, and snow","head turning looks and nice styling, unmatched turning radius, shaker 500 watt system with sirius radio, better performance than previous 6 cyl generations, ambient lighting is great being able to pick the color of my gauge with my mood, black and white are the only way to go other colors look cheap","more hp for base model, although in 2011 they shall be stock with more hp than camaro, trak lock aka posse traction which comes standard on all gt's, independent rear suspension, quicker response on automatic transmission, get rid of the 115mph governor kinda embarrassing on a mustang"
4.625,love a pony,shoefly ,11/05/2009,,,5,5,4,4,,5,5,4,5,"Love to drive this car. I have a 40 anniversary pony, now I bought this 45 ann. So far so good. Only complaint is the seat belt is very hard to get to it should be like the other pony attached to the seat. Better than the new camaro.",shift knob,seat belt placement. better interior material
4.625,My First Pony,Stanleycup35 ,08/18/2009,,,3,5,5,5,,5,5,4,5,"Having been a Mustang lover my whole life finally had the option to purchase the '09, and couldn't be more happy.  The V6 isn't as quick at takeoff, but its gas mileage and insurance benefits outweigh that for the financially strapped.  The car is very comfortable to ride in, and for a sports car feels very roomy in the cab.  The handling is exceptional and moves, dives and dodges quickly with a velvet touch.  For the price the '09 Mustang is hard to beat, its a lot of car for such a small price.","great Handling, decent MPG both city and HWY.  Comfortable to ride in, even over long distances.  Quiet sounding ride, very little road noise, but the acceleration can be felt and heard! ","The interior. This has been everyones complaint here, and they're right, but a lot of the cars made today have pretty plasticy cheap feels. I think Ford can do better, this isn't terrible, but noteworthy. Also the emergency brake, its really ugly. "
4.75,Japan Car Fan Buys Ford-Friends in Shock,Car Nuntz ,07/30/2009,,,5,5,5,5,,5,5,3,5,"Our criteria for a car, performance, braking, handling, and comfort without breaking the bank. Plus we need to both fit (she is short and I am tall)The melted down soap designs are boring along with the performance. But our surprise and complete shock was the Mustang in California Special trim. Absolutely beautiful to look out and the build quality was equal to anything we investigated.But to our shock and surprise, the car was comfortable quiet,  and performed beyond expectations. Not a sports car (watch that live rear axle) but for an everyday driver, we now race for the keys in the morning. Gas mileage  hurts a little, but its hard not to step on the gas for an ear to ear grin",Shaker 1000 -They are not kidding Manual transmission-Baby smooth shifts. Brakes-Stop on a dime and give you change.,Raise the passenger seat up. Any other improvement would bring up the price of this bargain.
4.625,Love the pony,mike ,07/23/2009,,,4,5,5,5,,5,4,4,5,"I love the look of this car. I was always a fan of them and finally purchased my first pony this year. The outside is awesome and the v6 engine is especially peppy being a 4.0. It is not great on gas, but I do average in the mid-20s on the highway. the interior is fairly cheezy. the glovebox is pretty small (my old Dodge neon had a larger and more functional glovebox) and the center console is also kind of impractical, but all around it is more of a sportcar than anything else, so it is nothing to really get picky over. also they used a lot more cheap plastic than i would of liked. all around, i would purchase it again, and love it tho","shaker 500 audio system, peppy 4.0 v6 engine, 45 anniversary side badges, interior ambient color changing lighting","ford skimped out on the interior quality so much. for a nicer car they sure did load up on the cheap plastic on the dash. i have the upgraded ""alumnium"" trim, which seems to be shiny plastic and not metal. also there is plenty of room for the center console and glovebox, why are they so tiny?"
5,American Car,Vance ,07/17/2009,,,5,5,5,5,,5,5,5,5,"This is a very well built car indeed and gets looks everywhere I go, Its sporty , fast and who could ask for naything more for your money",short throw Manual trans  and all that v8 power,Larger hood scoop and user friendly console
5,great pony car,DAVID BENTLEY ,07/10/2009,,,5,5,5,5,,5,5,5,5,"just purchased my 2009 V6 convertible mustang. it had 9500 miles when purchased. I drove it to Pensacola, Fl the next week and it drove great with good gas mileage. so far I have really enjoyed this car. the style and ride is really great. No problems at all.","convertible top, styling, HANDLING",none so far.
5,This is awsome!,Rob ,06/05/2009,,,5,5,5,5,,5,5,5,5,"My favorite thing about owning this Mustang is just the comfort of the ride.  It's easy and relaxing, yet I have power too.  I also love the back bench, I can now take both my best friends with me instead of having to either leave someone out or have to take two cars.","My favorite feature is the handeling, that includes the feel of the rear- wheel drive.",
4.75,2008 Bullitt,Jeff ,06/01/2009,,,4,5,5,5,,5,5,4,5,"I can't believe a car that is this much fun to drive can be bought for this price.  Plenty of power, great exhaust note (compare it to the weak sound of a 380Z), comfortable GT500 seats, aggressive exterior styling, and with amenities like the super smooth Tremec 5 speed, the light touch hydraulic clutch, and the 500 watt Shaker stereo this car is a dream. No wonder Ford is not looking for Govt. bailout money like GM and Chrysler.",Gobs of HP and Torque.  Exhaust sound blows away other cars.  Handling is nimble and tight.  The brakes are out of this world.  Multi-colored dash gauges are a nice touch.  GT500 seats are great.  Imagine being able to use 87 or 91 Octane and still be able to draw 315 HP/330 ft-lbs. of torque.,The center console could be more usable for small items.  Better inside lighting at night.  The long doors are hard to get used to in parking spots and tight garages.  
5,I couldn't be happier!,SFCJRice ,05/16/2009,,,5,5,5,5,,5,5,5,5,Overall a great car for the price!  The styling is great and I get tons of compliments.  I bought the V6 model for gas and insurance reasons and am happily surprised by the power.  I have the manual transmission so I get more power and it is more fun to drive.  The premium edition is a must have option. I plan on giving this to my son in two years and then I will be buying the GT version.,"The auto up/down power windows, the Shaker 500 stereo rocks, the paint(fit/finish)is flawless","An inside trunk button, an outside temp gauge, the emergency brake lever is kinda ugly but I see they fixed that on the 2010."
3.25,Mustang GT Bullit edition,Uwe ,05/13/2009,,,2,4,2,4,,4,4,2,4,"This is a sporty car, not a sports-car, meaning it is fast but not Porsche, Corvette, or Viper fast. I like the price, the look, the engine & exhaust sound, 6xMP3 player w/ 500 watts stereo, navi, comfy seats. Interior looks and feels cheap except for the leather seats. Seat belt is strangling me. Can't say anything about reliability yet.","V8, price, look, stereo, sound, short- throw shifter, ""sleeper""",Interior needs improvement visually and material-wise (I belief Ford addressed that in the 2010 edition). Gas milage (16 MPG) is too high for a 315 HP 2+2 seater.
3.625,Daily Driver,Uwe ,05/02/2009,,,2,4,3,4,,4,4,3,5,"I picked up my brandnew 2009 GT with Bullit & Nav option last week. Still breaking it in. It's a fun car that I use as my daily drive. It's quick, but that is relative of course (my weekend car is a 2005 Porsche Turbo S). Still, it is capable to pass the majority of cars on the road, and that's what was important to me. The interior looks and feels cheap (lots of plastic) except for the leather seats. Good sized trunk. Nice exhaust sound. The car ""feels"" a bit big for a 2+2 seater. Appealing price (""Internet"" price $3k down MSPR + $3.5k Ford incentive). Good stereo (Shaker 500) with enough bass power to make the windows rattle. Pleasant overall experience at the dealership.","Stereo, V8, exhaust/engine sound, price, exterior looks",Improve interior material quality. Can't get cruise control to activate under 30 miles
4.875,California Special Package,Kimba ,04/23/2009,,,5,5,5,5,,5,5,4,5,I own 2009 GT Premium 5 speed manual with the California Special package (it gives it the 1969/70 look) I couldn't believe the handling and stability of the drive! With the split axle option there is allot of get up and go!!! We have been able to maintain 25.8 mpg average. I am still re-learning the stick! ,"The Side scoops, hood scoop, low rear spoiler and the classic modest stripe down the side! Just like the Good Old Days! Go Grandma Go!",So far it has been and is Perfect for this middle aged woman!
5,Two thumbs up.,gtman ,03/19/2009,,,5,5,5,5,,5,5,5,5, This is my first brand new mustang since my 1967 fastback. This GT is great. Diffinetly the most bang for your buck.," Style, perfomance, comfort and drivablity. Especially with the 5 speed manual trans.",Can't think of any at this time.
5,Its worth every penny,CVale ,03/05/2009,,,5,5,5,5,,5,5,5,5,"I had been considering the Mustang, Challenger, or Camaro for a new sports car. I needed a rear seat for my child (unless I could leave the wife home more often).  After doing much research on all the vehicles and test-driving the challenger and Mustang. I decided on the Mustang.  Tried the Challenger RT and it was ok but just didnt do it for me.  I liked the outside of the new Camaro but didnt like the inside so much.  Everything I researched also swayed me away from a first year production model on any vehicle as well.  Granted the tested numbers show the Camaro going slightly faster than the Mustang I;m not concerned. The mustang is just great all around. No regrets at all!",all glass roof.  the sound of the stock engine.  The ride.,Sure I could spend 40k more on other sports cars (although no rear seat either) and get some more frills but its just not necessary especially in todays economy.  I cant see enough how please I am with this car.
4.875,A Chevy person bought a Ford!,ChevyHuny ,02/20/2009,,,5,5,4,5,,5,5,5,5,"When I was up for a new car I tested every vehicle on the market. Absolutely nothing compared to the car I ended up buying. The price, all the options you get with it and the color options. I got the Brilliant Silver Metallic and it just shines. I highly recommend the OEM HID headlights equipped from factory. Putting on a after market kit will not compare in the least. ","The power, wow. Every time I turn the key I smile, that sound is beautiful. Its a sharp looking car too I'm always getting looks. The heated power seats are super comfy, the stereo system will rattle your head and the ambient lighting color options are fun. I'm sad when I reach my destination.",The only thing would be the spare tire cover. It will rub against the interior of the trunk when you open and close it so you must be careful. Also a outside temp gauge would be nice to have. It helps you judge condition of the roads in winter. And the automatic shifter is a little ugly.
5,Camaro Eat Your Heart Out,GoNavy ,01/30/2009,,,5,5,5,5,,5,5,5,5,"I was going to get a new 2010 Camaro, but the dealers were charging 6-10k dealer markup, pushing the V8 version of the car out of my price range. So, I wanted an American made V8 car, with horsepower and was fun to drive. Not many of those still being made by U.S.auto manufacturers. I decided on the Mustang for its looks, excellent ride quality, horsepower, blazingly fast acceleration in the 5-speed GT version I bought, and Ford had employee pricing on the car. Only thing is the interior, my right knee hits the edge of the dash so in long drives it's a little discomforting. Other than that, the car delivers more bang for your buck than the Camaro could ever hope to accomplish.","The acceleration, need I say more! The Shaker 500 sound system, and 18 inch wheels. Fuel economy is good for a V8, highway I am getting 25/mpg.","Interior. Dashboard, needs to be redesigned so as not to be giving drivers a raspberry on their right knee. "
5,Best car I ever had. ,joe henricks ,01/29/2009,,,5,5,5,5,,5,5,5,5,"This is my 7th car. I owned mainly Honda accord and Nissan Altima. I don't like American cars, bu I have to say this Mustang really rocks. Better reability and low cost maintenance tha my previous Honda Accord Coupe. Best choice ever!",V6 mileage with manual transmission,Interior materials
3.75,Inexpensive for a reason,Carreview ,01/22/2009,,,4,5,2,4,,4,4,3,4,"Fun engine. Comfortable interior. Poor build quality (several of mis-fitted/mis-aligned body panels, convertible top issues, windows are aligned differently, when compared to each other, etc.). Long-term reliability unknown, but build quality leaves something to be desired.  Price likely reflects use of cheap parts, which could call into question long-term durability. In summary, it's a fun, modestly- priced convertible with questionable quality control and unknown long-term reliability.  It just does not give the same warm fuzzy that a Honda or Lexus does in terms of solid build quality right off the dealer lot. Buy only after you have noted these cautions.",Price. Fun V8.,Overall quality control during production seems very lacking based on my car's build quality. Heated seats should be standard on the top of the line model.
5,Looks like the 60's,terkar ,01/08/2009,,,5,5,5,5,,5,5,5,5,"Test drove the GT, but the V-6 with upfitters package caught my eye. One ride and my wife and I fell in love with the car. Very peppy acceleration, good gas mileage, and nice smooth ride.  Will be getting an intake and exhaust soon but actually has more than enough pickup without it and nice 30MPG on the highway.","18 inch wheels, retro look inside and out.",None for the money you get a totally retro car.
4.25,Great car for the money. . .  a classic!,McBane700 ,11/08/2008,,,4,5,4,4,,4,4,4,5,"This is my 3rd Ford Mustang and my 4th Ford car overall. My original Mustang was a 1966 sky blue AT. It had the V8 289 and Pony Interior. I now own the new, Vista Blue, Pony Premium car with AT and I love it. The retro exterior styling is great, and reminds me of the brand's peak in the 1960's. The V6 has great power at 210 HP -- equal to the V8, 289ci I once owned.  The interior plastics and finish are much improved from 1990's Ford cars.  I love the new Shaker 500 stereo system - - it rocks!  So far, I have 2,000 miles on the car and I love it!  For any Ford fan this new C5 generation is the one to own -- all the good looks of the older Mustang combined with a modern, 5 Speed AT!","5-speed AT, Shaker stereo, all wheel disc braked, and great looking exterior!",None at this time.
4.5,Nice,scook5 ,10/17/2008,,,4,5,4,5,,5,4,4,5,I wasn't looking for this car because of practically reasons of having a small child and winter driving but decided to take a chance and leased one. My 4-year old likes the car and there are no issues with him and using the back seat. The ride on extremely bumpy roads may be of concern for some because of the solid rear axel but even in Michigan. Classic vehicle design stands out and the interior upgrades have improved on the prior poor looking base interior. So far the experience has been real good. I'll just have to see how the vehicle performs in the winter!  ,"One-touch up/down window, Shaker 500 Stereo w/ MP3 audio outlet, fun to drive V8 and MT that gets 23 mph (mostly hwy driving & I don't drive the car hard). Also, I'd say the look factor as my wife drove it to her work one day and received lots of interest, not so much for her new Fusion.","Move cup holders that are in the way of MT users. Capless refueling, glove box fit & finish, holder for sun glasses. Also, consider an I4 turbo that gets 30+MPG HWY, Advance Trac and Sync."
4.625,2009 V6 Premium Pony Package 5-speed,Bond ,09/11/2008,,,4,5,5,5,,4,5,4,5,"Was looking for a sporty coupe, loved the styling of the Mustang, and found the interior roomy, I'm 6'2"". Have owned 5 weeks and have logged 3000 miles. Performance is snappy, with good acceleration, and surprising handling considering the archaic suspension. Pony package has rear anti roll bar, big cornering improvement over base V6. ABS and traction control recommended. Averaging 28+ MPG in mixed driving, gets 33 on the hwy. Exterior is beautiful to my eye. Interior is also sharp, but Ford saves money on materials, lots of plastic. Leather buckets quite comfortable, but could use more side bolstering. No squeaks or rattles so far. Hard to beat for the money. A lot of car for 23k.  ",Exterior/interior styling. AC vents. Retro gauges. My Color display. Seats. Fuel economy/performance ratio. 45th anniversary badge. Short drop glass. Availability of aftermarket performance and appearance mods. ABS/traction control. Sat radio. Side airbags. Price.,Adjustable height for seatbelt. Rear seat delete option. Rear seats useless except for small children. Instant MPG display. Better interior materials and switchgear. Wet traction of stock Pirellis. Fun factor mean too many miles on it already!
